age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
53,Self-emp-inc,546.0906518152458,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,1
28,Private,458.1855519328387,School,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,25,Mexico,0
26,Private,406.12559633689676,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,0
47,Private,650.5551475470777,Doctorate,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,1
23,Private,352.5039006876378,College,10,Never-married,Protective-serv,Other,Black,Female,0.0,0.0,40,United-States,0
70,Self-emp-inc,482.56709378075084,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,30,United-States,0
41,Gov,270.5531371098846,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,0
43,Gov,166.3159643570033,Masters,14,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,45,United-States,0
65,Private,679.4961368543607,College,9,No spouse,Sales,Other,White,Female,0.0,0.0,25,United-States,0
40,Private,299.02006621629926,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2.2810634390212234,40,United-States,0
64,Private,178.39843048636948,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,1
40,Private,528.846858740789,College,10,No spouse,Exec-managerial,Other,White,Male,0.0,0.0,45,United-States,0
43,Private,470.2892726822503,Bachelors,13,No spouse,Exec-managerial,Other,White,Male,0.0,0.0,35,United-States,0
50,Federal-gov,471.1899829155964,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,48,United-States,0
19,Private,425.752275390279,College,10,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,30,United-States,0
32,Private,510.9363952587445,Bachelors,13,Never-married,Prof-specialty,Other,Black,Female,2.348586799376306,0.0,60,United-States,0
32,Private,452.53950103830715,School,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,0
42,Private,620.0870906574334,School,7,No spouse,Sales,Other,White,Male,2.254715049087179,0.0,50,Mexico,0
41,Private,537.1852566852519,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
30,Private,427.450581939012,College,10,Never-married,Exec-managerial,Other,White,Female,0.0,0.0,40,England,0
20,Private,686.6236232463896,College,10,Never-married,Other-service,Other,White,Male,0.0,0.0,30,United-States,0
45,Gov,513.8599030864347,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
42,Private,382.96083350650883,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2.3139646691309244,50,United-States,1
24,Private,450.5851750779202,Assoc,12,Never-married,Machine-op-inspct,Other,White,Male,0.0,0.0,40,United-States,0
43,Private,467.23548666598515,Bachelors,13,No spouse,Sales,Other,White,Female,0.0,0.0,50,United-States,0
28,Private,365.54753452868476,College,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40,United-States,0
35,Private,214.3291860666671,College,9,Never-married,Machine-op-inspct,Other,White,Female,0.0,0.0,40,United-States,0
36,Private,624.3796921745613,College,9,No spouse,Prof-specialty,Other,Black,Male,0.0,0.0,50,United-States,0
38,Federal-gov,449.01781701843413,College,9,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
32,Gov,338.7226003679117,Bachelors,13,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,35,United-States,0
50,Gov,312.694739322554,College,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,0
34,Private,386.66135053816794,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55,United-States,1
35,Private,287.4404286108689,College,9,Never-married,Other-service,Other,White,Male,0.0,0.0,40,United-States,0
30,Private,219.1209711552046,Masters,14,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,France,0
61,Gov,403.3336088153329,School,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
27,Private,462.43053532395544,Bachelors,13,Never-married,Adm-clerical,Other,White,Male,0.0,0.0,38,United-States,0
61,Private,470.5815550996448,College,9,Never-married,Machine-op-inspct,Other,Black,Female,0.0,0.0,40,United-States,0
18,Private,653.326870716336,School,3,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,40,Mexico,0
31,Gov,454.5426272639344,College,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,1
31,Private,224.22310318073826,Bachelors,13,No spouse,Prof-specialty,Other,White,Male,0.0,0.0,60,United-States,0
20,Private,424.849385076641,College,9,Never-married,Other-service,Other,Black,Female,0.0,0.0,40,United-States,0
35,Private,469.6647740676322,School,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
51,Private,450.2799129430492,College,9,Never-married,Craft-repair,Other,Black,Male,0.0,0.0,40,United-States,0
43,Private,275.66827891507575,College,10,Married-civ-spouse,Sales,Husband,White,Male,2.7024461054414273,0.0,40,United-States,1
18,Private,412.96973254707177,School,7,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,20,United-States,0
55,Private,339.7631527991227,Doctorate,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,3.593809670660587,0.0,40,United-States,1
59,Private,156.1537703675451,College,9,No spouse,Priv-house-serv,Other,White,Female,0.0,0.0,40,United-States,0
21,Private,457.2384498267835,College,9,Never-married,Other-service,Other,White,Female,0.0,0.0,40,United-States,0
22,Private,255.3918557824427,School,6,Never-married,Other-service,Other,White,Female,0.0,0.0,40,United-States,0
60,Federal-gov,165.72869395490932,College,10,No spouse,Exec-managerial,Other,White,Female,0.0,0.0,40,England,0
49,Federal-gov,424.1096556316538,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
21,Private,664.9293195520859,College,9,Never-married,Handlers-cleaners,Other,White,Female,0.0,0.0,40,United-States,0
61,Private,493.2372654210142,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
64,Private,562.6961880091245,School,3,No spouse,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
63,Private,457.0142229734213,College,9,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
27,Federal-gov,196.58331567048106,Bachelors,13,Never-married,Exec-managerial,Other,White,Female,0.0,0.0,40,United-States,0
23,Private,375.8616766843888,Bachelors,13,Never-married,Other-service,Other,Black,Female,0.0,0.0,30,United-States,0
41,Gov,171.2425180847327,College,9,No spouse,Exec-managerial,Other,White,Female,0.0,0.0,45,United-States,0
18,Private,590.413414481751,School,8,Never-married,Prof-specialty,Other,Black,Male,0.0,0.0,25,United-States,0
40,Private,353.19541333375213,College,9,Married-civ-spouse,Craft-repair,Wife,White,Female,2.686858981072369,0.0,40,United-States,1
55,Private,691.279248929114,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
17,Private,467.2911298109563,School,6,Never-married,Other-service,Other,White,Female,0.0,2.2702496239805665,12,United-States,0
34,Private,395.9911615175268,College,10,Never-married,Craft-repair,Other,White,Male,0.0,2.2543821514972207,60,United-States,0
24,Private,517.6340406117048,Bachelors,13,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
30,Private,189.00793634130815,Doctorate,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,45,United-States,1
29,Private,432.6522853285303,Masters,14,Never-married,Exec-managerial,Other,Asian-Pac-Islander,Male,0.0,0.0,60,United-States,0
52,Private,394.94683186474606,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
57,Federal-gov,644.2002794162697,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
38,Private,321.67374776316456,Bachelors,13,Never-married,Tech-support,Other,White,Female,0.0,0.0,45,United-States,0
43,Private,459.4866701004502,Masters,14,No spouse,Exec-managerial,Other,White,Female,0.0,0.0,50,United-States,1
61,Private,451.04877785002367,College,10,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
38,Private,195.73451407454945,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2.911302183491884,0.0,65,United-States,1
51,Private,422.1859779765311,College,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40,United-States,1
40,Private,510.64762801759883,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,Mexico,0
41,Gov,192.1561864733998,College,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
19,Private,540.9158899496298,College,10,Never-married,Other-service,Other,White,Female,0.0,0.0,20,United-States,0
28,Private,679.653588234477,School,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,Mexico,0
59,Private,435.50430537481486,College,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,0
32,Gov,436.55125701342337,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
31,Private,586.6856057549052,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
30,Private,580.9423379303664,Assoc,12,Never-married,Machine-op-inspct,Other,White,Male,0.0,0.0,48,United-States,0
54,Private,229.42101037176172,College,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,0
33,Private,441.4759336589029,Assoc,11,No spouse,Craft-repair,Other,White,Male,0.0,2.3793355256765985,42,United-States,1
20,Private,412.420901507186,College,10,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,10,United-States,0
27,Private,435.1999540441152,College,10,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
32,Private,452.8487606254433,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,48,United-States,0
35,Private,557.0368030929375,College,9,Married-civ-spouse,Transport-moving,Wife,Black,Female,0.0,0.0,40,United-States,0
27,Private,366.1256614879651,School,7,Never-married,Craft-repair,Other,White,Male,0.0,0.0,45,United-States,0
40,Private,303.2474237318431,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,46,United-States,1
34,Private,392.3544316048947,Assoc,11,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,0
34,Gov,483.83468251046247,Assoc,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
38,Private,430.4997096398556,College,10,Never-married,Craft-repair,Other,White,Female,0.0,0.0,25,United-States,0
28,Private,404.6875337837824,College,9,Married-civ-spouse,Other-service,Husband,Other,Male,0.0,0.0,40,United-States,0
65,Private,289.48229652260255,College,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,27,United-States,0
61,Private,373.3510412467066,College,10,Never-married,Tech-support,Other,White,Male,0.0,0.0,16,United-States,0
18,Private,691.6502006072144,School,7,Never-married,Sales,Other,White,Female,0.0,0.0,25,United-States,0
35,Self-emp-inc,432.255711356137,Bachelors,13,Married-civ-spouse,Sales,Other,White,Male,2.5863343733608684,0.0,50,United-States,1
45,Private,512.6421754011271,Bachelors,13,No spouse,Exec-managerial,Other,White,Female,0.0,0.0,40,United-States,0
68,Private,390.0730700779022,College,9,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,20,United-States,0
25,Private,338.353365581015,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,0
48,Private,343.54475690948914,Doctorate,15,No spouse,Sales,Other,White,Male,0.0,0.0,13,United-States,0
19,Private,469.1492299897763,College,10,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
43,Private,468.42715548951685,Bachelors,13,Never-married,Exec-managerial,Other,Black,Female,0.0,0.0,50,United-States,1
54,Private,431.4127953596184,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,1
47,Private,692.5395295576997,Bachelors,13,No spouse,Sales,Other,White,Male,0.0,0.0,50,United-States,0
25,Private,283.39371905531004,Assoc,11,Never-married,Adm-clerical,Other,White,Female,2.568478126830879,0.0,40,United-States,0
30,Private,329.2202909906982,Assoc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
67,Private,354.8605359856179,College,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,8,United-States,0
35,Private,420.8348844855901,College,9,No spouse,Handlers-cleaners,Other,White,Female,0.0,0.0,40,United-States,0
26,Private,436.7630936789417,College,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,18,United-States,0
61,Private,425.00823521433085,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,0
54,Private,296.67996224888526,College,9,No spouse,Other-service,Other,White,Male,0.0,0.0,32,United-States,0
50,Private,367.8844927419475,School,8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Cambodia,1
32,Private,317.2727533211763,School,5,No spouse,Machine-op-inspct,Other,White,Female,0.0,0.0,40,Columbia,0
34,Private,428.4355260713098,College,9,No spouse,Machine-op-inspct,Other,White,Female,0.0,0.0,25,United-States,0
36,Private,400.04374760768354,College,9,Never-married,Other-service,Other,White,Male,0.0,0.0,40,United-States,0
50,Private,553.8862699146821,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
28,Private,518.8891981916756,School,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,0
22,Private,555.2783085984901,College,9,Never-married,Other-service,Other,White,Female,0.0,0.0,19,United-States,0
58,Private,463.885761799174,School,7,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,20,United-States,0
27,Private,647.4148592672244,School,3,Never-married,Other-service,Other,White,Male,0.0,0.0,75,Mexico,0
62,Private,420.52229429603375,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,38,United-States,0
36,Self-emp-inc,429.4834106225757,Bachelors,13,Never-married,Tech-support,Other,White,Male,3.117678533908948,0.0,55,United-States,1
21,Gov,556.1906148075495,College,10,Never-married,Adm-clerical,Other,White,Female,2.0332861101131803,0.0,4,United-States,0
41,Private,238.3170157584221,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,45,England,0
28,Private,449.28943900341125,College,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45,United-States,0
33,Private,423.6850245170344,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,0
54,Private,540.143499451766,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,1
19,Private,493.90383679416783,College,10,Never-married,Sales,Other,Other,Female,0.0,2.2883961467194025,25,United-States,0
76,Private,342.29957639471303,School,4,Never-married,Farming-fishing,Other,White,Male,0.0,0.0,30,United-States,0
25,Private,317.6523256643968,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,25,United-States,0
34,Private,399.1516002723777,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
40,Private,512.7104445981182,Bachelors,13,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
22,Private,432.49508667729395,School,7,Never-married,Sales,Other,White,Female,0.0,0.0,30,United-States,0
17,Private,526.8614618664,School,7,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,15,United-States,0
55,Private,411.18244125935144,College,10,No spouse,Other-service,Other,White,Female,0.0,0.0,20,United-States,0
51,Gov,310.1451273194535,College,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,United-States,0
26,Private,248.19951651846543,School,3,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0.0,0.0,40,Mexico,0
44,Private,209.07175801623708,Bachelors,13,Never-married,Other-service,Other,White,Male,0.0,0.0,48,United-States,0
65,Private,444.8404208252663,School,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,70,United-States,0
54,Private,315.3315715243242,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
34,Private,421.4724190264412,Assoc,12,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
42,Private,449.13583691351107,College,9,No spouse,Adm-clerical,Other,White,Male,0.0,0.0,40,United-States,0
26,Private,471.4318614603811,College,9,Never-married,Craft-repair,Other,White,Male,0.0,0.0,70,United-States,0
39,Private,293.50127768035355,School,3,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Philippines,0
46,Private,478.14223825133877,School,7,No spouse,Prof-specialty,Other,Black,Female,0.0,0.0,40,United-States,0
34,Private,588.2465469511912,Bachelors,13,Never-married,Other-service,Other,White,Male,0.0,0.0,40,El-Salvador,0
59,Private,295.82089175715765,College,9,No spouse,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
20,Private,194.76139247807816,College,9,Never-married,Other-service,Other,White,Male,0.0,0.0,50,United-States,0
34,Private,430.18949313064354,College,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45,United-States,1
